# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

257934 3 67.6805 29.6326 50.176
258061 3 70.1259 29.5564 50.2607
258191 3 71.3198 28.8986 50.4708
258060 3 68.8882 28.9096 50.1636
257933 3 66.4433 28.9685 50.3378
258760 3 79.8666 33.5899 50.5074
258762 3 78.6982 35.6563 50.2688
258912 3 79.9151 34.9858 50.3126
258614 3 75.0845 35.1241 49.9188
258761 3 77.452 35.046 50.3356
258757 3 79.801 30.8194 50.7855
258613 3 77.4567 33.6601 50.3375
258470 3 75.045 33.7179 49.9566
258759 3 78.6498 32.9514 50.3329
258469 3 73.8127 33.0454 49.9066
258612 3 76.2431 32.9554 50.1184
258611 3 78.6018 31.5293 50.5235
258468 3 76.201 31.6224 50.3086
258329 3 73.7962 31.6337 50.0996
258467 3 75.0154 30.9403 50.3318
258610 3 77.4258 30.9007 50.4177
258327 3 74.9288 29.4864 50.488
258609 3 79.7557 29.4577 50.9391
258466 3 77.4034 29.4946 50.4688
258608 3 78.5761 28.7199 50.6755
258465 3 76.156 28.7699 50.334
258326 3 73.718 28.8345 50.4708
259227 3 85.9459 35.5373 50.6549
259068 3 83.5226 35.5659 50.4885
259389 3 87.1361 34.8341 50.8727
259225 3 87.1082 33.4477 51.1245
259067 3 82.2715 34.8759 50.5235
259226 3 84.6998 34.8072 50.5664
259066 3 84.7119 33.4941 50.9383
258911 3 82.2859 33.5586 50.865
258910 3 81.0839 32.8594 50.8299
259065 3 83.4662 32.8404 51.0637
259224 3 85.8895 32.7939 51.1266
259064 3 85.8661 31.3828 51.2947
258909 3 83.4902 31.4286 51.1794
258758 3 80.9905 31.4713 51.0704
258908 3 82.2169 30.778 51.0297
259063 3 84.6724 30.6697 51.3241
258756 3 82.2035 29.363 51.2067
258755 3 80.9652 28.7177 51.0483
259728 3 93.1913 35.4224 51.3522
259390 3 88.3762 35.5255 50.8737
259557 3 90.76 35.4758 51.045
259727 3 91.9648 34.7572 51.4056
259556 3 89.5669 34.7435 50.9203
259388 3 89.5736 33.3751 51.1703
259555 3 91.9513 33.3753 51.3935
259387 3 88.307 32.7304 51.2575
256069 3 1.51968 41.4334 50.0966
256066 3 1.49857 38.7858 49.2511
256042 3 1.42972 37.4087 48.9136
256068 3 0.294552 40.8455 49.7971
256044 3 0.322843 39.4982 49.4884
256046 3 -0.893919 41.5228 50.1148
284040 4 -2.96376 41.2932 50.7039
256043 3 -0.894475 38.799 49.6129
256023 3 -0.977354 37.4648 48.9877
256045 3 -2.04384 40.8222 50.3738
256024 3 -1.98636 39.4133 50.3512
284038 4 -2.89436 38.7588 50.5713
284037 4 -2.99824 37.5341 48.4204
256022 3 -2.13968 36.9251 48.4983
256041 3 0.185196 36.6999 48.911
256162 3 8.79868 41.4034 49.6802
256159 3 8.76543 38.6529 49.5466
256123 3 8.71451 37.2531 49.3083
256161 3 7.57954 40.7306 49.6667
256125 3 7.54643 39.3356 49.4931
256096 3 3.95401 41.4469 49.9108
256127 3 6.38013 41.4708 49.6614
256124 3 6.30397 38.6686 49.3901
256092 3 6.30207 37.2977 49.0043
256126 3 5.18835 40.7556 49.7282
