LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

1169 1 -19.68 83.7966 15 0 0 0
160 1 -46.74 85.2169 15 0 0 0
162 1 -46.74 88.0575 15 0 0 0
247 1 -46.74 89.4777 15 0 0 0
161 1 -45.51 85.927 15 0 0 0
243 1 -44.28 85.2169 15 0 0 0
244 1 -43.05 85.927 15 0 0 0
245 1 -45.51 87.3473 15 0 0 0
246 1 -44.28 88.0575 15 0 0 0
248 1 -45.51 90.1879 15 0 0 0
330 1 -41.82 85.2169 15 0 0 0
331 1 -40.59 85.927 15 0 0 0
332 1 -43.05 87.3473 15 0 0 0
333 1 -41.82 88.0575 15 0 0 0
334 1 -44.28 89.4777 15 0 0 0
335 1 -43.05 90.1879 15 0 0 0
423 1 -40.59 87.3473 15 0 0 0
425 1 -41.82 89.4777 15 0 0 0
426 1 -40.59 90.1879 15 0 0 0
421 1 -39.36 85.2169 15 0 0 0
422 1 -38.13 85.927 15 0 0 0
424 1 -39.36 88.0575 15 0 0 0
516 1 -36.9 85.2169 15 0 0 0
517 1 -35.67 85.927 15 0 0 0
518 1 -38.13 87.3473 15 0 0 0
519 1 -36.9 88.0575 15 0 0 0
520 1 -39.36 89.4777 15 0 0 0
521 1 -38.13 90.1879 15 0 0 0
615 1 -34.44 85.2169 15 0 0 0
616 1 -33.21 85.927 15 0 0 0
617 1 -35.67 87.3473 15 0 0 0
618 1 -34.44 88.0575 15 0 0 0
619 1 -36.9 89.4777 15 0 0 0
620 1 -35.67 90.1879 15 0 0 0
720 1 -33.21 87.3473 15 0 0 0
722 1 -34.44 89.4777 15 0 0 0
723 1 -33.21 90.1879 15 0 0 0
718 1 -31.98 85.2169 15 0 0 0
719 1 -30.75 85.927 15 0 0 0
721 1 -31.98 88.0575 15 0 0 0
825 1 -29.52 85.2169 15 0 0 0
826 1 -28.29 85.927 15 0 0 0
827 1 -30.75 87.3473 15 0 0 0
828 1 -29.52 88.0575 15 0 0 0
829 1 -31.98 89.4777 15 0 0 0
830 1 -30.75 90.1879 15 0 0 0
936 1 -27.06 85.2169 15 0 0 0
937 1 -25.83 85.927 15 0 0 0
